iShares Core S&P 500 ETF
Fund Holdings as of,"Dec 31, 2018"
Inception Date,"May 15, 2000"
Shares Outstanding,"594,150,000.00"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"CL","COLGATE-PALMOLIVE","Consumer Staples","Equity","366,434,820.48","0.25","366,434,820.48","6,156,499.00","59.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTU","INTUIT INC","Information Technology","Equity","361,989,236.65","0.24","361,989,236.65","1,838,909.00","196.85","United States","NASDAQ","USD","1.00","USD","-"
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Communication","Equity","360,376,646.88","0.24","360,376,646.88","7,489,124.00","48.12","United States","NASDAQ","USD","1.00","USD","-"
"EOG","EOG RESOURCES INC","Energy","Equity","358,362,547.11","0.24","358,362,547.11","4,109,191.00","87.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","356,398,300.44","0.24","356,398,300.44","1,250,652.00","284.97","United States","NASDAQ","USD","1.00","USD","-"
"SLB","SCHLUMBERGER NV","Energy","Equity","354,501,658.72","0.24","354,501,658.72","9,825,434.00","36.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","353,638,332.50","0.24","353,638,332.50","8,515,250.00","41.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","353,140,334.22","0.24","353,140,334.22","5,683,894.00","62.13","United States","NASDAQ","USD","1.00","USD","-"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","346,978,934.04","0.23","346,978,934.04","9,818,306.00","35.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","345,404,111.25","0.23","345,404,111.25","2,203,535.00","156.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","340,739,484.12","0.23","340,739,484.12","2,284,236.00","149.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","337,933,225.50","0.23","337,933,225.50","860,275.00","392.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"D","DOMINION ENERGY INC","Utilities","Equity","332,843,386.68","0.22","332,843,386.68","4,657,758.00","71.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","328,824,751.86","0.22","328,824,751.86","5,357,197.00","61.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","320,612,398.56","0.21","320,612,398.56","7,299,918.00","43.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Real Estate","Equity","319,762,616.22","0.21","319,762,616.22","2,943,594.00","108.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
